# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,10.453930058803513,4.896722434954304,-0.7461962571872094,0,3.0,-2.362261369546892,0.0,0.0,0.0
 0.08863714679615178,10.465713875072925,4.896568958784785,-0.7461962571872094,0.26591144038845543,3.000000000000001,-2.362261369546892,0.0,-44.01942940593432,0.0
 0.12422446196296946,10.477067379322133,4.896110428417079,-2.312729564919676,0.3726733858889084,2.9999999999999982,-2.6122331046028004,0.0,-62.89692945363665,0.0
 0.150776438938445,10.48799365471259,4.89534969106246,-3.9827673876007452,0.452329316815335,2.999999999999999,-2.890684705348997,0.0,-81.83849287870903,0.0
 0.17254139526205872,10.49849578440575,4.894289593932205,-5.7639786106962205,0.5176241857861762,3.0000000000000013,-3.200060360065212,0.0,-101.92461485354684,0.0
 0.19118531454131027,10.50857685156306,4.892932984237591,-7.6642529025945505,0.5735559436239308,2.9999999999999987,-3.542555936396071,0.0,-123.6975786274455,0.0
 0.2075744522167789,10.51823993934598,4.891282709189892,-9.69154954884186,0.6227233566503367,3.0000000000000036,-3.919880967196988,0.0,-147.51244138125526,0.0
 0.22223176039757578,10.527488130915964,4.889341616000383,-11.853684862668652,0.6666952811927275,3.0000000000000058,-4.332940839896753,0.0,-173.6147039067152,0.0
 0.23550460348532945,10.53632450943446,4.887112551880342,-14.1580455853493,0.7065138104559885,3.0,-4.781432490985615,0.0,-202.1511402421904,0.0
 0.24763993715633634,10.544752158062924,4.884598364041043,-16.61121712416279,0.7429198114690092,3.0000000000000044,-5.263358378915736,0.0,-224.60920788605912,0.0
 0.25924811035568185,10.552774159962809,4.881801899693762,-19.218519711471963,0.7207822175698254,-1.9070695723623377,-5.774483270697221,0.0,-237.2997681511216,0.0
 0.2708997614445136,10.560393598295569,4.878726006049774,-21.983453813429506,0.689639451028538,-2.6728200410273306,-6.307787581482268,0.0,-248.14379138706911,0.0
