# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,11.28107911876201,2.5,-25.937885200588806,0,3.0,155.72087456033935,0.0,0.0,0.0
 0.018355960272143687,11.28153361990904,2.499778934596882,-25.937885200588806,0.05506788081643107,3.0000000000000004,155.72087456033935,0.0,558.6743945302201,0.0
 0.02725861020814365,11.28210243347209,2.499560995180508,-20.96420263787952,0.08177583062443096,3.0,91.82228073448444,0.0,454.4139352585847,0.0
 0.0349262128369896,11.28278461928046,2.4993461654158664,-17.479937153306565,0.10477863851096882,3.000000000000001,58.10027053869699,0.0,359.3551852871676,0.0
 0.042048421818129844,11.283579237163437,2.499134428967943,-14.920534425234983,0.12614526545438956,3.0000000000000018,38.89574268589762,0.0,286.3638363455374,0.0
 0.04886668414848808,11.284485346950316,2.4989257695017275,-12.968030667103333,0.14660005244546429,3.000000000000001,27.2443819633127,0.0,231.70994804120534,0.0
 0.05549277128154616,11.285502008470388,2.498720170682207,-11.432700361785948,0.16647831384463851,3.000000000000001,19.79763393971512,0.0,190.53883800100067,0.0
 0.06198663207578558,11.286628281552947,2.498517616174369,-10.195367671911312,0.18595989622735679,3.000000000000001,14.828632813776428,0.0,159.0692431732547,0.0
 0.06838358937020135,11.287863226027286,2.4983180896432016,-9.177808516476965,0.2051507681106041,2.999999999999999,11.39140109077166,0.0,134.615991844053,0.0
 0.07470588312496187,11.289205901722699,2.4981215747536916,-8.326726671950416,0.22411764937488565,2.999999999999998,8.9403033890324,0.0,115.30635004512719,0.0
 0.08096823093030374,11.290655368468473,2.4979280551708274,-7.604638203803332,0.24290469279091123,2.999999999999998,7.146413943642826,0.0,99.82815761537384,0.0
 0.08718075961489145,11.292210686093902,2.4977375145595966,-6.984452911088279,0.2615422788446744,3.0000000000000044,5.803762966190342,0.0,87.25037768614585,0.0
 0.09335066000734751,11.293870914428283,2.497549936584987,-6.446126771560588,0.28005198002204257,2.999999999999998,4.779050785495549,0.0,76.90224809730225,0.0
 0.09948317255606282,11.295635113300902,2.497365304911986,-5.9745227700794645,0.29844951766818845,2.9999999999999956,3.983486754047671,0.0,68.29285846181476,0.0
 0.10558220057679588,11.297502342541057,2.4971836032055825,-5.5580027127049,0.31674660173038766,3.0000000000000044,3.356408800726782,0.0,61.05739041453689,0.0
