# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.3856817996654867,2.7981271056881747,0.0,0,3.0,0,0.0,0.0,0.0
 0.08946067006121035,2.3976866168971878,2.7981271056881747,0.0,0.268382010183631,2.9999999999999996,0,0.0,0.0,0.0
 0.12654173858352027,2.4097010170710966,2.7981271056881747,0.0,0.3796252157505608,3.0000000000000004,0,0.0,0.0,0.0
 0.15501209251740014,2.421724922905421,2.7981271056881747,0.0,0.4650362775522004,3.0,0,0.0,0.0,0.0
 0.1790278515629773,2.43375825711837,2.7981271056881747,0.0,0.5370835546889319,3.0000000000000013,0,0.0,0.0,0.0
 0.20019847279248135,2.4458009424281495,2.7981271056881747,0.0,0.600595418377444,2.9999999999999987,0,0.0,0.0,0.0
 0.21934919175822895,2.457852901552969,2.7981271056881747,0.0,0.6580475752746868,3.0,0,0.0,0.0,0.0
 0.2369701212467511,2.4699140572110365,2.7981271056881747,0.0,0.7109103637402532,2.999999999999995,0,0.0,0.0,0.0
 0.25338052076547246,2.4819843321205597,2.7981271056881747,0.0,0.7601415622964173,3.0,0,0.0,0.0,0.0
 0.2688020949003931,2.4940636489997465,2.7981271056881747,0.0,0.8064062847011791,3.0,0,0.0,0.0,0.0
 0.2833962254527729,2.506151930566805,2.7981271056881747,0.0,0.8501886763583186,3.0000000000000075,0,0.0,0.0,0.0
 0.29728471187786376,2.5182490995399434,2.7981271056881747,0.0,0.8918541356335913,3.0,0,0.0,0.0,0.0
 0.3105621558527724,2.530355078637369,2.7981271056881747,0.0,0.9316864675583172,2.999999999999996,0,0.0,0.0,0.0
 0.32330376934786337,2.5424697905772913,2.7981271056881747,0.0,0.96991130804359,3.0,0,0.0,0.0,0.0
 0.33557051758900597,2.5545931580779166,2.7981271056881747,0.0,1.0067115527670178,3.0,0,0.0,0.0,0.0
 0.3474126309275154,2.5667251038574537,2.7981271056881747,0.0,1.0422378927825462,3.000000000000005,0,0.0,0.0,0.0
