# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,4.0,3.0,0.0,0,3.0,0,0.0,0.0,0.0
 0.01589625256887615,4.0003790362686,3.0,0.0,0.04768875770662845,3.0,0,0.0,0.0,0.0
 0.025049894539785726,4.000941245824682,3.0,0.0,0.07514968361935719,3.0000000000000013,0,0.0,0.0,0.0
 0.033517690223374495,4.001685153336865,3.0,0.0,0.10055307067012349,3.0,0,0.0,0.0,0.0
 0.04170758103566879,4.00260928347377,3.0,0.0,0.12512274310700638,3.0000000000000018,0,0.0,0.0,0.0
 0.04974709977488315,4.003712160904018,3.0,0.0,0.14924129932464947,3.000000000000001,0,0.0,0.0,0.0
 0.05769061331059195,4.004992310296228,3.0,0.0,0.17307183993177588,3.000000000000001,0,0.0,0.0,0.0
 0.06556552101534721,4.006448256319021,3.0,0.0,0.19669656304604166,2.999999999999999,0,0.0,0.0,0.0
 0.0733872088810119,4.008078523641018,3.0,0.0,0.22016162664303573,3.0000000000000018,0,0.0,0.0,0.0
 0.08116500449018238,4.009881636930837,3.0,0.0,0.24349501347054717,2.9999999999999982,0,0.0,0.0,0.0
 0.08890489621725076,4.0118561208571,3.0,0.0,0.2667146886517523,3.0,0,0.0,0.0,0.0
 0.09661090376152132,4.014000500088427,3.0,0.0,0.289832711284564,3.0000000000000036,0,0.0,0.0,0.0
 0.10428582292091376,4.016313299293438,3.0,0.0,0.31285746876274134,3.0,0,0.0,0.0,0.0
 0.11193165516139358,4.018793043140754,3.0,0.0,0.3357949654841808,3.0,0,0.0,0.0,0.0
 0.11954986769543582,4.021438256298994,3.0,0.0,0.3586496030863075,2.9999999999999964,0,0.0,0.0,0.0
 0.12714155742525837,4.02424746343678,3.0,0.0,0.38142467227577515,3.0,0,0.0,0.0,0.0
 0.134707557874408,4.0272191892227305,3.0,0.0,0.40412267362322407,3.0000000000000075,0,0.0,0.0,0.0
 0.14224851100677838,4.030351958325468,3.0,0.0,0.42674553302033524,3.0000000000000036,0,0.0,0.0,0.0
 0.14976491670528333,4.033644295413611,3.0,0.0,0.44929475011585013,3.0000000000000036,0,0.0,0.0,0.0
 0.15725716762844333,4.0370947251557805,3.0,0.0,0.4717715028853301,2.9999999999999964,0,0.0,0.0,0.0
 0.1647255742552735,4.0407017722205945,3.0,0.0,0.4941767227658207,3.0000000000000075,0,0.0,0.0,0.0
 0.17217038319966294,4.044463961276678,3.0,0.0,0.5165111495989889,2.9999999999999925,0,0.0,0.0,0.0
 0.1795917908158139,4.048379816992647,3.0,0.0,0.5387753724474418,3.0,0,0.0,0.0,0.0
 0.18698995345048644,4.052447864037123,3.0,0.0,0.5609698603514595,3.0000000000000036,0,0.0,0.0,0.0
 0.19436499526874254,4.0566666270787275,3.0,0.0,0.5830949858062278,3.0,0,0.0,0.0,0.0
 0.2017170142982153,4.06103463078608,3.0,0.0,0.605151042894646,2.999999999999996,0,0.0,0.0,0.0
 0.20904608714794637,4.0655503998278,3.0,0.0,0.6271382614438392,3.0,0,0.0,0.0,0.0
 0.2163522727290049,4.070212458872509,3.0,0.0,0.6490568181870149,3.0000000000000115,0,0.0,0.0,0.0
 0.22363561521490988,4.075019332588827,3.0,0.0,0.6709068456447298,2.999999999999996,0,0.0,0.0,0.0
 0.23089614641706124,4.0799695456453735,3.0,0.0,0.692688439251184,3.0000000000000075,0,0.0,0.0,0.0
 0.23813388770573252,4.08506162271077,3.0,0.0,0.7144016631171978,3.0,0,0.0,0.0,0.0
 0.24534885157483496,4.090294088453636,3.0,0.0,0.7360465547245051,2.999999999999996,0,0.0,0.0,0.0
 0.25254104292516166,4.0956654675425925,3.0,0.0,0.7576231287754851,2.9999999999999885,0,0.0,0.0,0.0
 0.25971046012339455,4.101174284646258,3.0,0.0,0.7791313803701838,3.0000000000000075,0,0.0,0.0,0.0
 0.26685709588124007,4.106819064433254,3.0,0.0,0.8005712876437204,3.0000000000000075,0,0.0,0.0,0.0
 0.27398093798924644,4.112598331572201,3.0,0.0,0.8219428139677396,3.000000000000008,0,0.0,0.0,0.0
 0.2810819699325199,4.118510610731719,3.0,0.0,0.8432459097975601,3.0000000000000235,0,0.0,0.0,0.0
 0.2881601714098479,4.1245544265804295,3.0,0.0,0.8644805142295442,3.000000000000008,0,0.0,0.0,0.0
 0.2952155187733763,4.130728303786951,3.0,0.0,0.8856465563201295,3.0,0,0.0,0.0,0.0
 0.3022479854026091,4.137030767019904,3.0,0.0,0.9067439562078278,2.999999999999992,0,0.0,0.0,0.0
 0.3092575420238049,4.143460340947908,3.0,0.0,0.9277726260714152,3.000000000000008,0,0.0,0.0,0.0
 0.31624415698379515,4.150015550239587,3.0,0.0,0.948732470951386,3.000000000000008,0,0.0,0.0,0.0
 0.32320779648553927,4.156694919563557,3.0,0.0,0.9696233894566183,2.999999999999992,0,0.0,0.0,0.0
 0.3301484247914779,4.163496973588441,3.0,0.0,0.9904452743744342,3.000000000000008,0,0.0,0.0,0.0
 0.3370660043995915,4.170420236982858,3.0,0.0,1.011198013198775,2.999999999999992,0,0.0,0.0,0.0
 0.3439604961963215,4.17746323441543,3.0,0.0,1.0318814885889651,3.000000000000008,0,0.0,0.0,0.0
 0.35083185958972146,4.184624490554773,3.0,0.0,1.052495578769165,3.000000000000008,0,0.0,0.0,0.0
