# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.0,2.0,-0.23040908825474363,0,3.0,-0.6939053960625219,0.0,0.0,0.0
 0.08908554786007182,6.011904256,1.9999521279999999,-0.23040908825474363,0.26725664358021545,3.0,-0.6939053960625219,0.0,-12.899818523933241,0.0
 0.1254831153415061,6.0236180479999994,1.999809024,-0.6999311034778598,0.3764493460245183,2.9999999999999996,-0.7223544152808646,0.0,-17.433753885717874,0.0
 0.1530715097590472,6.0351429119999995,1.999571456,-1.1809003818553843,0.4592145292771416,3.000000000000001,-0.7520517302409531,0.0,-21.4458014799005,0.0
 0.17604666263444893,6.0464803840000005,1.999240192,-1.6736209493916148,0.5281399879033468,3.0000000000000013,-0.7830469131917304,0.0,-25.245730964071882,0.0
 0.19604135968097658,6.057631999999999,1.9988160000000001,-2.1784016917363744,0.5881240790429297,2.9999999999999987,-0.815390272519628,0.0,-28.96338686093934,0.0
 0.213896807723606,6.0685992959999995,1.9982996480000002,-2.6955559409704524,0.6416904231708179,2.999999999999995,-0.8491326572472483,0.0,-32.66974063601697,0.0
 0.23011502801910766,6.079383807999999,1.997691904,-3.225400991602278,0.6903450840573229,2.9999999999999982,-0.8843252258517533,0.0,-36.409786006005454,0.0
 0.24502466103130346,6.089987072,1.9969935360000002,-3.7682575390044017,0.7350739830939103,2.9999999999999982,-0.9210191751068267,0.0,-40.215048296837445,0.0
 0.25885509311435456,6.100410623999999,1.996205312,-4.324449033190431,0.7765652793430636,3.000000000000006,-0.9592654249826448,0.0,-44.10929797662881,0.0
 0.27177418122982144,6.1106560000000005,1.995328,-4.894300940461885,0.8153225436894642,2.9999999999999956,-0.9991142555336057,0.0,-48.11148637666223,0.0
 0.2839093075536183,6.120724736,1.994362368,-5.478139905268312,0.8517279226608548,3.0,-1.04061489107245,0.0,-52.23738128394934,0.0
 0.29535997533818736,6.130618368,1.993309184,-6.076292804286681,0.8860799260145619,2.9999999999999902,-1.0838150277560197,0.0,-56.50053076387253,0.0
